69,Friday (1995),Karol Pabisiak,9114858783729,2002,1
70,From Dusk Till Dawn (1996),Marcelina Skierka,6716073077522,1997,1
74,Bed of Roses (1996),Radosław Kastelik,6975702083543,1984,1
76,Screamers (1995),Stanisław Litwiniuk,9473284015824,1999,1
78,Crossing Guard The (1995),Błażej Fit,6922062721832,2008,1
79,Juror The (1996),Elżbieta Deneka,9285732558264,2012,1
82,Antonia's Line (Antonia) (1995),Gabriel Małas,4082827216180,1972,1
86,White Squall (1996),Ryszard Jamroży,6945215405717,1996,1
87,Dunston Checks In (1996),Adrian Sowała,6483040894406,2016,1
88,Black Sheep (1996),Nicole Romejko,6581759628217,2001,1
89,Nick of Time (1995),Sebastian Kapustka,7031803778150,2012,1
92,Mary Reilly (1996),Mieszko Klamka,6929252011605,1980,1
93,Vampire in Brooklyn (1995),Tymoteusz Sołtysek,4689600104451,1979,1
94,Beautiful Girls (1996),Maksymilian Stypa,4797277142662,2008,1
95,Broken Arrow (1996),Tobiasz Małys,7263449942074,1987,1
100,City Hall (1996),Marika Tywoniuk,5810996915538,2015,1
101,Bottle Rocket (1996),Ignacy Długajczyk,6165398617790,1999,1
102,Mr. Wrong (1996),Oskar Janc,4075286406142,2014,1
104,Happy Gilmore (1996),Tymon Kościesza,6767958011929,1980,1
105,Bridges of Madison County The (1995),Kornelia Zapiór,8179740860051,1990,1
106,Nobody Loves Me (Keiner liebt mich) (1994),Filip Smętek,5704729633783,1987,1
107,Muppet Treasure Island (1996),Alex Potaczek,5378060701182,2010,1
110,Braveheart (1995),Melania Ciuk,7476987445913,1983,1
111,Taxi Driver (1976),Andrzej Portka,6216285490617,1992,1
112,Rumble in the Bronx (Hont faan kui) (1995),Sandra Czerner,7848230091442,2001,1
113,Before and After (1996),Konstanty Łągiewka,6982762116581,2002,1
118,If Lucy Fell (1996),Albert Hendzel,6437408057884,1989,1
121,Boys of St. Vincent The (1992),Sebastian Masłoń,4168477149988,2006,1
122,Boomerang (1992),Aurelia Uss,7177972068513,2001,1
125,Flirting With Disaster (1996),Jan Gilewicz,7826721047051,1973,1
126,NeverEnding Story III The (1994),Piotr Jany,6740828371060,1986,1
135,Down Periscope (1996),Iwo Jachimczak,6187261326252,1987,1
140,Up Close and Personal (1996),Adam Feliksiak,6576857344431,1996,1
141,Birdcage The (1996),Anastazja Mydlarz,8397031389751,1970,1
144,Brothers McMullen The (1995),Hubert Taranek,9913041367010,1976,1
145,Bad Boys (1995),Błażej Giers,8921823995152,1980,1
146,Amazing Panda Adventure The (1995),Kamil Chwała,6908109641913,1991,1
147,Basketball Diaries The (1995),Leon Omiotek,5521571798300,2008,1
150,Apollo 13 (1995),Justyna Marchlewicz,9858537072493,2007,1
151,Rob Roy (1995),Alex Podpora,4389692839736,2003,1
153,Batman Forever (1995),Anastazja Zawartka,4110808864711,2004,1
157,Canadian Bacon (1995),Ewelina Rychert,6887421859719,2019,1
158,Casper (1995),Albert Taranek,9382195788338,1972,1
159,Clockers (1995),Konstanty Chojna,4925383970612,1992,1
160,Congo (1995),Anna Maria Kolarczyk,5472122448793,1976,1
161,Crimson Tide (1995),Kaja Wypchło,6396912768337,1973,1
162,Crumb (1994),Franciszek Brózda,6835835851461,1975,1
163,Desperado (1995),Borys Koj,9668339202844,2001,1
165,Die Hard: With a Vengeance (1995),Nela Labocha,7418469837868,1975,1
168,First Knight (1995),Marek Dyjas,9168388979158,1999,1
170,Hackers (1995),Filip Prokurat,5155626524308,2003,1
171,Jeffrey (1995),Ernest Stroka,8768268796950,1993,1
172,Johnny Mnemonic (1995),Wojciech Krzan,5750128232600,1973,1
173,Judge Dredd (1995),Grzegorz Kanik,5508802846524,2005,1
174,Jury Duty (1995),Konrad Hołysz,9635043100045,1977,1
175,Kids (1995),Urszula Romankiewicz,9769796810931,1999,1
176,Living in Oblivion (1995),Adam Stefankiewicz,6750196039360,2011,1
177,Lord of Illusions (1995),Rozalia Strama,4251206571144,1973,1
179,Mad Love (1995),Alex Wawrzonek,4825958776760,1976,1
180,Mallrats (1995),Karina Kluczyk,6349071706230,1998,1
181,Mighty Morphin Power Rangers: The Movie (1995),Paweł Gwardiak,9921612796759,2016,1
185,Net The (1995),Rafał Trojanek,7579514460476,1975,1
186,Nine Months (1995),Paweł Powała,6329825051606,2016,1
187,Party Girl (1995),Leonard Czopik,9691880246652,1972,1
189,Reckless (1995),Lidia Nieszporek,6441149353243,2004,1
190,Safe (1995),Aleks Wlaźlak,9065819814279,2017,1
191,Scarlet Letter The (1995),Jerzy Piechna,7674928732799,2002,1
193,Showgirls (1995),Jan Imiela,8800512655402,2016,1
194,Smoke (1995),Jakub Maras,4062298154422,1987,1
195,Something to Talk About (1995),Oskar Wiatrak,9758836017252,1994,1
196,Species (1995),Stefan Jażdżyk,4447600529813,1977,1
199,Umbrellas of Cherbourg The (Parapluies de Cherbourg Les) (1964),Gustaw Nowotny,7863588469464,1972,1
201,Three Wishes (1995),Marika Gryska,8853196064842,2001,1
203,To Wong Foo Thanks for Everything! Julie Newmar (1995),Roksana Łaszcz,7188352667558,1996,1
204,Under Siege 2: Dark Territory (1995),Kazimierz Bzymek,8305214642489,2001,1
205,Unstrung Heroes (1995),Marek Nytko,7117013018109,1975,1
207,Walk in the Clouds A (1995),Alex Forysiak,4981273514287,2018,1
208,Waterworld (1995),Tadeusz Łabno,8090606594126,2001,1
209,White Man's Burden (1995),Malwina Tomalak,8706250244983,1981,1
210,Wild Bill (1995),Witold Pacura,4805280164665,1978,1
211,Browning Version The (1994),Tymon Szulim,7141688216058,2009,1
212,Bushwhacked (1995),Adrianna Durlik,8944905759093,1989,1
215,Before Sunrise (1995),Ida Skwira,4474499349854,1979,1
216,Billy Madison (1995),Aleks Ścibior,6263921495164,2009,1
217,Babysitter The (1995),Kornelia Teper,5964169138083,2016,1
218,Boys on the Side (1995),Krystyna Nagórka,4437369758386,2005,1
219,Cure The (1995),Melania Czajor,7970796144418,1974,1
222,Circle of Friends (1995),Adam Połetek,6706743591936,1987,1
223,Clerks (1994),Jacek Wojtyna,6280301445256,2012,1
224,Don Juan DeMarco (1995),Marcel Szajna,5967467939607,2000,1
225,Disclosure (1994),Natasza Antoń,4224662913518,2001,1
227,Drop Zone (1994),Łukasz Janowiak,7903468616242,1992,1
228,Destiny Turns on the Radio (1995),Oliwier Komander,4700056541880,2013,1
230,Dolores Claiborne (1995),Marcel Dydak,8708800163114,1987,1
231,Dumb & Dumber (Dumb and Dumber) (1994),Hubert Błażejak,8950547688315,1978,1
232,Eat Drink Man Woman (Yin shi nan nu) (1994),Monika Polakiewicz,5047415665745,1970,1
234,Exit to Eden (1994),Jerzy Szmajda,5998583443562,1992,1
235,Ed Wood (1994),Bartek Dąbrówka,9046319824303,1990,1
236,French Kiss (1995),Radosław Krzysztofek,5581998265234,2005,1
237,Forget Paris (1995),Kajetan Śleziak,7485300364194,1995,1
238,Far From Home: The Adventures of Yellow Dog (1995),Tadeusz Cygal,7637321470806,1970,1
239,Goofy Movie A (1995),Sonia Dudziec,9361859885050,1992,1
240,Hideaway (1995),Wiktor Sklorz,7392489906793,1984,1
243,Gordy (1995),Adrian Rezler,5562172306912,1980,1
246,Hoop Dreams (1994),Paweł Albin,7458069171984,1981,1
247,Heavenly Creatures (1994),Bartek Duczmal,7038544697440,1997,1
248,Houseguest (1994),Antoni Sztuba,4020312785769,2000,1
249,Immortal Beloved (1994),Hubert Orszulik,9407288030105,1993,1
250,Heavyweights (Heavy Weights) (1995),Karol Bystroń,4089687297185,1998,1
251,Hunted The (1995),Krystyna Zachwieja,6469854782009,1988,1
252,I.Q. (1994),Jakub Chaberek,4624237193062,2005,1
253,Interview with the Vampire: The Vampire Chronicles (1994),Julita Szczypiór,6803783519075,1973,1
254,Jefferson in Paris (1995),Marcel Langier,7521296516709,1983,1
256,Junior (1994),Adam Torbus,5159975178678,1971,1
257,Just Cause (1995),Jerzy Jop,9274642574202,1973,1
258,Kid in King Arthur's Court A (1995),Artur Bereda,4849698476366,1987,1
259,Kiss of Death (1995),Miłosz Kuboń,9291399756146,2005,1
260,Star Wars: Episode IV - A New Hope (1977),Miłosz Cygal,5671873524367,1990,1
261,Little Women (1994),Leonard Ryguła,9378615745454,1979,1
262,Little Princess A (1995),Łukasz Szatko,4359953360774,1974,1
265,Like Water for Chocolate (Como agua para chocolate) (1992),Stanisław Kosiak,5196115610033,2004,1
266,Legends of the Fall (1994),Ignacy Koczy,5951506473079,1974,1
267,Major Payne (1995),Nela Słobodzian,7528195418586,1981,1
270,Love Affair (1994),Kornel Ciochoń,8129274491306,2000,1
271,Losing Isaiah (1995),Kamila Lulek,4668126480452,1990,1
272,Madness of King George The (1994),Marcin Budkiewicz,5109871349957,2009,1
273,Mary Shelley's Frankenstein (Frankenstein) (1994),Marek Zaczyk,7627663939957,2012,1
274,Man of the House (1995),Jan Woźniczko,7860177597144,2018,1
276,Milk Money (1994),Krystian Pyziak,5795225991671,2002,1
277,Miracle on 34th Street (1994),Janina Kamieniak,5641186727945,1994,1
279,My Family (1995),Roksana Koleśnik,5526038558832,2015,1
281,Nobody's Fool (1994),Agnieszka Plizga,5809084246536,1975,1
282,Nell (1994),Tadeusz Zmuda,6573450822885,1984,1
288,Natural Born Killers (1994),Tymon Czerniakiewicz,8514662193082,1971,1
289,Only You (1994),Paweł Staniewicz,4068692402121,1971,1
290,Once Were Warriors (1994),Jan Kaja,4563174839470,1978,1
291,Poison Ivy II (1996),Ida Mzyk,8650576128179,2006,1
292,Outbreak (1995),Adam Żugaj,8300712445584,1974,1
293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Juliusz Pela,5062787332352,2010,1
295,Pyromaniac's Love Story A (1995),Artur Smykla,8159673317679,2013,1
296,Pulp Fiction (1994),Maksymilian Stawczyk,6739406383699,1978,1
300,Quiz Show (1994),Tobiasz Ciećko,7993435176014,2001,1
302,Queen Margot (Reine Margot La) (1994),Miłosz Tomal,9662212648920,1976,1
303,Quick and the Dead The (1995),Patryk Żywica,8382876388248,1973,1
304,Roommates (1995),Borys Osada,8982478410447,1987,1
305,Ready to Wear (Pret-A-Porter) (1994),Dawid Łabuś,6921899898801,2015,1
306,Three Colors: Red (Trois couleurs: Rouge) (1994),Liwia Dudała,9737291428065,2018,1
307,Three Colors: Blue (Trois couleurs: Bleu) (1993),Roksana Grygo,5040360147272,2002,1
308,Three Colors: White (Trzy kolory: Bialy) (1994),Mateusz Żołądkiewicz,8460672525975,1973,1
310,Rent-a-Kid (1995),Adrian Fikus,8035810893754,1993,1
312,Stuart Saves His Family (1995),Rozalia Szkoda,4253173191796,2009,1
313,Swan Princess The (1994),Tymon Nitek,6581607006004,2003,1
314,Secret of Roan Inish The (1994),Błażej Podgórny,4336732963798,2007,1
315,Specialist The (1994),Adam Żołna,4473750767015,1990,1
316,Stargate (1994),Roksana Pych,8562684425654,2012,1
317,Santa Clause The (1994),Sara Skwira,8112026762252,1983,1
318,Shawshank Redemption The (1994),Kaja Trybała,6515818822178,2006,1
319,Shallow Grave (1994),Karina Hyjek,7759545868146,2006,1
322,Swimming with Sharks (1995),Daniel Jaje,8416930303284,1981,1
325,National Lampoon's Senior Trip (1995),Alan Łapot,6549020047380,1987,1
327,Tank Girl (1995),Krystyna Cis,5171279216214,1974,1
328,Tales from the Crypt Presents: Demon Knight (1995),Malwina Hapka,9695207759642,1978,1
329,Star Trek: Generations (1994),Wojciech Hermann,5336385442808,2015,1
330,Tales from the Hood (1995),Ewelina Nagórka,5055459349309,1996,1
332,Village of the Damned (1995),Krzysztof Kopik,6574939893130,1997,1
333,Tommy Boy (1995),Urszula Bender,8675214447836,2005,1
334,Vanya on 42nd Street (1994),Ewelina Lindner,7390423292183,1992,1
336,Walking Dead The (1995),Olaf Jereczek,7483542020311,1982,1
337,What's Eating Gilbert Grape (1993),Ewa Rubin,4798919782541,1976,1
338,Virtuosity (1995),Ada Stranc,9677058140603,2019,1
339,While You Were Sleeping (1995),Konrad Huber,4964409274528,1998,1
340,War The (1994),Sandra Koćwin,4792201724066,1974,1
342,Muriel's Wedding (1994),Józef Eckert,4661801042957,1980,1
343,Baby-Sitters Club The (1995),Ksawery Szkatuła,9806210702057,1992,1
344,Ace Ventura: Pet Detective (1994),Sonia Chorążewicz,9582070820753,1972,1
345,Adventures of Priscilla Queen of the Desert The (1994),Roksana Raźny,9698979579471,1975,1
347,Bitter Moon (1992),Paweł Bazylewicz,8814905861088,1971,1
348,Bullets Over Broadway (1994),Sara Juraszczyk,7513576834017,2013,1
349,Clear and Present Danger (1994),Kalina Rapa,5124994136684,2015,1
350,Client The (1994),Aniela Nazar,9019860417045,2018,1
351,Corrina Corrina (1994),Marianna Paszkowiak,4743401901687,1975,1
352,Crooklyn (1994),Kalina Młyńczyk,8389976459203,1977,1
353,Crow The (1994),Juliusz Chwedczuk,7846127358274,2007,1
354,Cobb (1994),Dominik Kazior,6362017533615,2006,1
355,Flintstones The (1994),Fabian Lempart,4836112920855,1970,1
356,Forrest Gump (1994),Gustaw Żymełka,6861990975579,1997,1
357,Four Weddings and a Funeral (1994),Przemysław Zadka,4792807015354,1989,1
358,Higher Learning (1995),Kamil Jasnoch,6145854820294,1990,1
359,I Like It Like That (1994),Aleks Ławniczek,8759264562468,1987,1
360,I Love Trouble (1994),Agnieszka Giedrojć,8609141155589,1993,1
361,It Could Happen to You (1994),Sebastian Beck,5896460340952,1989,1
362,Jungle Book The (1994),Anna Maria Kruszona,5580059874854,1997,1
364,Lion King The (1994),Ada Wojsław,7285868744693,2019,1
366,Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale A) (1994),Tola Piejko,8815941795319,1997,1
367,Mask The (1994),Oliwier Nazarewicz,8104716776039,1984,1
368,Maverick (1994),Jeremi Nojek,5910581060174,1988,1
370,Naked Gun 33 1/3: The Final Insult (1994),Maks Ostapiuk,6917021711512,1996,1
371,Paper The (1994),Anna Maria Baka,8892695884552,2010,1
372,Reality Bites (1994),Antoni Kanik,8610458769310,1992,1
374,Richie Rich (1994),Inga Maleszka,7817891597476,2007,1
376,River Wild The (1994),Arkadiusz Pałac,9459413247660,2006,1
377,Speed (1994),Janina Wiszowata,8468837591751,2005,1
378,Speechless (1994),Norbert Klejna,4266868116610,1975,1
379,Timecop (1994),Maks Stochaj,4004713176039,2001,1
380,True Lies (1994),Hubert Łaciak,4679374134443,2002,1
381,When a Man Loves a Woman (1994),Maks Sasak,7059924837531,1979,1
382,Wolf (1994),Nikodem Szczerbiak,7369095407800,1983,1
383,Wyatt Earp (1994),Urszula Balas,7337963679968,1996,1
385,Man of No Importance A (1994),Franciszek Skała,5145623765893,1981,1
391,Jason's Lyric (1994),Norbert Hołota,5805569404846,1990,1
405,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994),Bianka Jałowiec,8476832588958,2003,1
407,In the Mouth of Madness (1995),Miłosz Kleinschmidt,7877006775899,2006,1
408,8 Seconds (1994),Natan Gwardiak,7220798724692,2005,1
410,Addams Family Values (1993),Patryk Herdzik,9976202783954,2005,1
412,Age of Innocence The (1993),Łukasz Martyn,8237711794947,1983,1
413,Airheads (1994),Rozalia Semenowicz,7944592951659,2019,1
414,Air Up There The (1994),Marcin Giezek,9706823757589,2010,1
415,Another Stakeout (1993),Ida Latko,4089676768200,2003,1
416,Bad Girls (1994),Wojciech Kurz,9730380394226,2002,1
417,Barcelona (1994),Tadeusz Kosman,5292687907236,1979,1
418,Being Human (1993),Adrianna Ficner,5853589084073,1991,1
419,Beverly Hillbillies The (1993),Natasza Komander,5372695566975,1991,1
420,Beverly Hills Cop III (1994),Oliwier Prażmo,6481389571509,1970,1
421,Black Beauty (1994),Artur Stochmal,4830888885090,2006,1
422,Blink (1994),Emil Kmak,5074300495432,1971,1
423,Blown Away (1994),Maurycy Gumieniak,9407368211257,2006,1
424,Blue Chips (1994),Wojciech Kaszkowiak,7229051557313,2007,1
426,Body Snatchers (1993),Kalina Zielke,5400476401855,1995,1
427,Boxing Helena (1993),Adam Bancerz,6419210659966,2014,1
428,Bronx Tale A (1993),Ida Cieciura,8369483544074,1997,1
431,Carlito's Way (1993),Ewelina Zyga,6782172280729,1993,1
432,City Slickers II: The Legend of Curly's Gold (1994),Piotr Kosz,5141143615091,1989,1
433,Clean Slate (1994),Marek Swaczyna,9088300887337,1999,1
434,Cliffhanger (1993),Tymoteusz Gumienny,9773354729285,2000,1
435,Coneheads (1993),Gabriel Grzech,4643948210668,2012,1
436,Color of Night (1994),Melania Gral,9308540473968,1986,1
437,Cops and Robbersons (1994),Adrianna Burzec,4198369216388,1986,1
440,Dave (1993),Szymon Kułach,6191080848170,2017,1
441,Dazed and Confused (1993),Franciszek Soliwoda,9206837329951,2009,1
442,Demolition Man (1993),Dominik Uss,6533380016984,2015,1
445,Fatal Instinct (1993),Leonard Łyczek,8328470214126,1992,1
446,Farewell My Concubine (Ba wang bie ji) (1993),Olaf Hendzel,7054158605591,1992,1
448,Fearless (1993),Karina Stanaszek,7992448465563,1973,1
450,With Honors (1994),Damian Lepianka,8904584505113,1987,1
452,Widows' Peak (1994),Krystian Wójcikiewicz,6131498641897,1987,1
454,Firm The (1993),Dorota Hetmańczyk,4909822240789,1979,1
455,Free Willy (1993),Borys Cich,8559244444090,1977,1
456,Fresh (1994),Ryszard Hojka,8392474748075,1997,1
457,Fugitive The (1993),Klara Foremniak,6354183107453,1996,1
458,Geronimo: An American Legend (1993),Tymoteusz Bek,4414047916246,1984,1
459,Getaway The (1994),Ida Kurzydło,6676705744928,1988,1
460,Getting Even with Dad (1994),Olaf Wołczyk,8116426841555,1992,1
466,Hot Shots! Part Deux (1993),Justyna Baumgart,7510796973937,2017,1
468,Englishman Who Went Up a Hill But Came Down a Mountain The (1995),Kamila Drygała,9831629512239,2015,1
469,House of the Spirits The (1993),Kamil Smutek,5414117783050,2019,1
471,Hudsucker Proxy The (1994),Maciej Brachaczek,9246676129418,1977,1
472,I'll Do Anything (1994),Anna Maria Rybus,7685141000938,1976,1
474,In the Line of Fire (1993),Ksawery Nojek,5832404541228,1977,1
475,In the Name of the Father (1993),Kamila Starzak,4115411418491,2006,1
477,What's Love Got to Do with It? (1993),Dagmara Gabrych,9403650719614,1986,1
480,Jurassic Park (1993),Cezary Grygorcewicz,6488811350390,1986,1
481,Kalifornia (1993),Jacek Kieca,4378824972210,1970,1
484,Lassie (1994),Eryk Husak,7622221493719,2008,1
485,Last Action Hero (1993),Kajetan Pałac,6667349553300,2002,1
486,Life with Mikey (1993),Błażej Hein,9565711571476,1988,1
489,Made in America (1993),Kajetan Mikusek,8384293153014,2007,1
490,Malice (1993),Kacper Figat,9676487317022,2000,1
491,Man Without a Face The (1993),Kacper Drop,6915010175870,2005,1
492,Manhattan Murder Mystery (1993),Kaja Baranowicz,5499641746984,1978,1
493,Menace II Society (1993),Elżbieta Borysiak,5251217279802,1987,1
494,Executive Decision (1996),Franciszek Dudkowiak,4249070883729,2002,1
497,Much Ado About Nothing (1993),Jędrzej Pasieczna,9917321701276,1973,1
500,Mrs. Doubtfire (1993),Borys Kieloch,6386943108706,1990,1
502,Next Karate Kid The (1994),Łukasz Lica,6005547697004,1999,1
505,North (1994),Tomasz Smutek,9075284011200,1979,1
507,Perfect World A (1993),Andrzej Wawryniuk,6688441595916,1983,1
508,Philadelphia (1993),Andrzej Pietrusiak,9207590859097,2019,1
509,Piano The (1993),Alan Józefczak,6247913404142,1985,1
510,Poetic Justice (1993),Dagmara Bulczak,9672997828858,1989,1
511,Program The (1993),Krystyna Kurzac,8280325563342,2015,1
512,Puppet Masters The (1994),Piotr Kononowicz,5749289349048,2014,1
513,Radioland Murders (1994),Anna Maria Nicewicz,8371107937639,1983,1
514,Ref The (1994),Ida Brygoła,6928335765626,1984,1
515,Remains of the Day The (1993),Marcelina Siergiej,6951286173852,1970,1
516,Renaissance Man (1994),Konstanty Koleśnik,8461289537801,1985,1
519,RoboCop 3 (1993),Tymon Kostorz,6023192337516,2010,1
520,Robin Hood: Men in Tights (1993),Stanisław Skiepko,9292527621964,2009,1
524,Rudy (1993),Karina Flasza,5980488752693,1974,1
527,Schindler's List (1993),Ernest Ryndak,7102291841683,1978,1
529,Searching for Bobby Fischer (1993),Fryderyk Nurek,7526682048861,1995,1
531,Secret Garden The (1993),Marek Kłosiewicz,4411675100093,1978,1
532,Serial Mom (1994),Monika Pasierbek,7632552753559,1975,1
534,Shadowlands (1993),Konrad Karmelita,5368205429606,1984,1
536,Simple Twist of Fate A (1994),Kazimierz Wyderka,6974927453856,1988,1
537,Sirens (1994),Marcel Fołta,4569464755556,2013,1
538,Six Degrees of Separation (1993),Julian Miszkurka,5591653151702,1990,1
539,Sleepless in Seattle (1993),Marcelina Maciejczuk,5385619009468,1990,1
540,Sliver (1993),Dorota Matwiejczyk,7611657214801,2012,1
541,Blade Runner (1982),Jakub Majczyna,9274820342047,2008,1
542,Son in Law (1993),Robert Anioła,4005278678427,2006,1
543,So I Married an Axe Murderer (1993),Franciszek Barczuk,4443904590238,2004,1
544,Striking Distance (1993),Tymon Pietrasz,6283900524460,1990,1
546,Super Mario Bros. (1993),Norbert Jarmuż,5214387961410,2006,1
548,Terminal Velocity (1994),Iwo Szkopek,5987527142383,1975,1
550,Threesome (1994),Michał Zimmer,8103383207361,1978,1
551,Nightmare Before Christmas The (1993),Leon Tworzydło,5603999012243,2014,1
552,Three Musketeers The (1993),Inga Wiak,4332186129167,1994,1
553,Tombstone (1993),Dagmara Dziuda,9115555028055,1980,1
555,True Romance (1993),Inga Janczarek,5945828914892,1997,1
558,Pagemaster The (1994),Maks Mętel,8976138681272,1996,1
562,Welcome to the Dollhouse (1995),Angelika Balik,9515143666164,2011,1
569,Little Big League (1994),Marcin Stryjek,5508935845953,1971,1
575,Little Rascals The (1994),Bruno Cylwik,6995489000539,2012,1
580,Princess Caraboo (1994),Rafał Łosiak,6263499814743,1981,1
585,Brady Bunch Movie The (1995),Olga Gula,7389918362519,2010,1
586,Home Alone (1990),Ewelina Bracha,7698685310354,1999,1
587,Ghost (1990),Sylwia Budych,5275673450753,2006,1
588,Aladdin (1992),Grzegorz Szmagaj,9722339163954,2000,1
589,Terminator 2: Judgment Day (1991),Krystyna Staniaszek,8924984236890,1973,1
590,Dances with Wolves (1990),Apolonia Glaza,4701414430992,2012,1
592,Batman (1989),Inga Kościk,8535998122118,1982,1
593,Silence of the Lambs The (1991),Tadeusz Młot,9453335586928,2016,1
594,Snow White and the Seven Dwarfs (1937),Eryk Ryznar,6829668307092,2016,1
595,Beauty and the Beast (1991),Adam Huczko,7402192730963,1980,1
596,Pinocchio (1940),Franciszek Wiercigroch,9478019242362,2010,1
597,Pretty Woman (1990),Aleksander Krzyśko,7267126711692,2009,1
599,Wild Bunch The (1969),Bartek Nędzi,4153941964257,2018,1
605,One Fine Day (1996),Witold Rup,4203706444614,1978,1
606,Candyman: Farewell to the Flesh (1995),Angelika Styrna,4467756181185,2014,1
608,Fargo (1996),Radosław Kiwior,4717527395674,2011,1
609,Homeward Bound II: Lost in San Francisco (1996),Dawid Łabno,8420458737839,2014,1
610,Heavy Metal (1981),Monika Kłysz,6640927067856,2011,1
611,Hellraiser: Bloodline (1996),Ada Wałek,5049067374255,2006,1
612,Pallbearer The (1996),Cyprian Jaroch,4071241108107,2001,1
613,Jane Eyre (1996),Dagmara Wołodźko,8735547967513,1981,1
616,Aristocats The (1970),Olaf Fuławka,9679083708621,2005,1
627,Last Supper The (1995),Olaf Wierzchoń,8328391014645,1995,1
628,Primal Fear (1996),Konrad Łuszczyk,6381704735707,1977,1
631,All Dogs Go to Heaven 2 (1996),Paweł Mrózek,9669388523307,2013,1
635,Family Thing A (1996),Kacper Blank,9861793401391,1985,1
637,Sgt. Bilko (1996),Tadeusz Batóg,7808365709430,1997,1
639,Girl 6 (1996),Jacek Starościak,9858684481119,1995,1
640,Diabolique (1996),Tola Piekara,9950992415251,1983,1
647,Courage Under Fire (1996),Marcel Kruszona,6254511713478,1990,1
648,Mission: Impossible (1996),Maks Nieścior,6618847711300,2012,1
653,Dragonheart (1996),Nataniel Karsznia,5876191805531,2000,1
661,James and the Giant Peach (1996),Radosław Oszust,6658037781018,1970,1
662,Fear (1996),Sebastian Jędrzejek,5370782814230,1989,1
